ID,gender,group,time,neg,pos
398,0,1,1,2.0544,4.00222
398,0,1,2,2.76169,4.75574
398,0,1,3,1.41295,3.76925
398,0,1,4,1.2957,4.39482
399,1,1,1,2.94257,3.16667
399,1,1,2,2.6,4.87833
399,1,1,3,1.86667,4.52667
399,1,1,4,2.18333,4.25
400,0,1,1,1.23166,4.16667
400,0,1,2,2.26667,4.045
400,0,1,3,1.46667,3.74889
400,0,1,4,2.73333,4.5
401,1,0,1,1.70669,3.83333
401,1,0,2,2.2,3.87833
401,1,0,3,2.86667,2.02667
401,1,0,4,2.67323,3.66667
402,1,0,1,3.00589,1.57968
402,1,0,2,2.20944,2.45032
402,1,0,3,2.26667,3.69333
402,1,0,4,1.4,3.58333
403,0,0,1,1.06207,3.56936
403,0,0,2,2.19188,3.04691
403,0,0,3,1.8,3.19333
403,0,0,4,2.26667,4.25
404,0,0,1,1.44857,3.07942
404,0,0,2,2.75778,3.60763
404,0,0,3,1.73333,4.19333
404,0,0,4,1.06214,3.32959
405,0,1,1,1,4.8597
405,0,1,2,1.65133,3.09196
405,0,1,3,1.2,3.11
405,0,1,4,1,4.16667
406,1,1,1,2.36042,2.0142
406,1,1,2,2.58365,1.77798
406,1,1,3,1.8,1.52667
406,1,1,4,1.53333,2.33333
407,1,1,1,2.21654,3.89671
407,1,1,2,2.37222,3.85594
407,1,1,3,1.94973,2.53467
407,1,1,4,1.75238,2.57965
408,0,0,1,1.42433,4.99948
408,0,0,2,1.35271,4.96754
408,0,0,3,1.33333,4.69333
408,0,0,4,2.86667,4.5
409,0,0,1,3.4901,2.67571
409,0,0,2,2.36801,3.69391
409,0,0,3,1.93758,2.84806
409,0,0,4,2.02075,3.59933
410,0,0,1,1.53976,1.89376
410,0,0,2,1.00001,3.18913
410,0,0,3,1,4.36
410,0,0,4,1.66667,2.41667
411,0,1,1,2.12135,4.05412
411,0,1,2,2.33386,3.60945
411,0,1,3,1.26667,3.11
411,0,1,4,2.83419,3.9511
412,1,1,1,2.12543,2.99634
412,1,1,2,1.85001,3.04873
412,1,1,3,1.73333,3.19333
412,1,1,4,1.9501,3.24447
413,1,1,1,2.14117,2.33576
413,1,1,2,2.381,1.66736
413,1,1,3,2.75579,2.50213
413,1,1,4,3.6,1.25
414,1,0,1,1.73974,2.43004
414,1,0,2,2.36088,2.38455
414,1,0,3,2.10655,2.38386
414,1,0,4,1.18462,4.3552
415,0,0,1,2.3844,4.05458
415,0,0,2,1.84908,3.04037
415,0,0,3,1.35522,4.28225
415,0,0,4,1.00475,4.3765
416,0,0,1,2.84079,3.88384
416,0,0,2,3.57575,2.28104
416,0,0,3,2.73333,2.11
416,0,0,4,2.77231,2.71282
417,0,1,1,1.98403,4.6086
417,0,1,2,1.24933,3.43762
417,0,1,3,1.4,3.77667
417,0,1,4,1.26667,4.08333
418,1,1,1,1.30187,4.66335
418,1,1,2,1.31079,3.85878
418,1,1,3,1.13333,5.02667
418,1,1,4,1.20684,4.47964
419,0,1,1,3.02925,2.5952
419,0,1,2,3.70808,3.46078
419,0,1,3,2.53333,3.77667
419,0,1,4,3.66667,3.28062
420,1,0,1,2.59084,3.8468
420,1,0,2,2.35983,3.15902
420,1,0,3,2.33333,4.52667
420,1,0,4,1.66667,3.08753
421,0,1,1,2.23585,3.17526
421,0,1,2,1.6357,3.10398
421,0,1,3,2.13333,4.19333
421,0,1,4,1.4237899999999999,3.44711
422,1,1,1,3.90021,3.72664
422,1,1,2,2.89525,2.25283
422,1,1,3,3,4.86
422,1,1,4,3.26667,4.75
423,0,0,1,3.03987,3.91329
423,0,0,2,1.76192,3.55675
423,0,0,3,1.06667,4.19333
423,0,0,4,1.17334,4.10059
424,0,0,1,2.21949,1.3412
424,0,0,2,1.91905,2.24805
424,0,0,3,1.49711,4.61122
424,0,0,4,1.66667,2.13848
425,0,1,1,2.63855,2.78748
425,0,1,2,3.0181,2.96926
425,0,1,3,2.93333,3.69333
425,0,1,4,2.6,3.25
426,0,0,1,1.35951,2.97081
426,0,0,2,1.17749,3.47695
426,0,0,3,1.4,3.61
426,0,0,4,1,4.41667
427,1,0,1,2.32708,2.04939
427,1,0,2,1.95934,4.80367
427,1,0,3,1.73333,4.36
427,1,0,4,1.42529,3.19182
428,1,0,1,3.26806,3.42894
428,1,0,2,1.81712,2.71975
428,1,0,3,2.53333,3.94333
428,1,0,4,1.50384,3.42788
429,0,1,1,2.039,4.87204
429,0,1,2,2.04915,2.78516
429,0,1,3,1.2,4.36
429,0,1,4,1.06667,4.25
430,1,1,1,2.1803,2.48097
430,1,1,2,2.64953,3.41109
430,1,1,3,1.73333,3.36
430,1,1,4,1.53333,2.83333
431,0,0,1,1.85637,1.503
431,0,0,2,1.80856,3.17557
431,0,0,3,4.26667,2.44333
431,0,0,4,3.06838,3.46735
432,0,0,1,1.83844,2.16627
432,0,0,2,1.75255,3.8597
432,0,0,3,1.52121,3.01011
432,0,0,4,2.03702,3.63053
433,1,0,1,3.41156,2.11596
433,1,0,2,4.38471,3.38755
433,1,0,3,3.86667,3.27667
433,1,0,4,1.33099,3.91667
434,0,1,1,2.81586,3.90523
434,0,1,2,2.43578,3.44278
434,0,1,3,1.8,2.27667
434,0,1,4,2.16043,4.33333
435,1,1,1,1.81639,2.6149
435,1,1,2,2.08267,2.16097
435,1,1,3,1.73333,3.19333
435,1,1,4,1.96596,4.15144
436,1,0,1,3.23259,2.40705
436,1,0,2,2.08299,3.46268
436,1,0,3,1.71667,2.19333
436,1,0,4,1.44992,4.33333
437,1,1,1,3.32236,1.10753
437,1,1,2,2.17826,3.16632
437,1,1,3,4.03333,3.02667
437,1,1,4,1.73376,3.986
438,0,0,1,2.20027,2.24597
438,0,0,2,2.34674,4.58151
438,0,0,3,1.4,4.02667
438,0,0,4,2.21032,3.11052
439,0,1,1,1.63554,3.90722
439,0,1,2,1.36516,4.71167
439,0,1,3,1,4.61
439,0,1,4,1.11758,4.14021
440,1,0,1,1.2,4.83333
440,1,0,2,1.06667,4.12833
440,1,0,3,2.4,3.94333
440,1,0,4,1.45579,4.74373
441,1,0,1,1.26619,3.84921
441,1,0,2,2.76138,4.25353
441,1,0,3,2.13077,4.52773
441,1,0,4,1.06237,3.21883
442,1,1,1,1.53333,4.51124
442,1,1,2,2.2402,4.12833
442,1,1,3,1.66667,4.77667
442,1,1,4,1.05277,2.90254
443,0,0,1,3.26667,4.16667
443,0,0,2,1.66667,3.71167
443,0,0,3,3.06667,4.36
443,0,0,4,1.05921,3.27473
444,1,0,1,1.2,5
444,1,0,2,1.06667,4.37833
444,1,0,3,1.06667,4.61
444,1,0,4,1.46715,3.76736
445,1,0,1,3.66706,4.33333
445,1,0,2,1.4,4.545
445,1,0,3,3.2,4.02667
445,1,0,4,1.88633,4.74824
446,0,0,1,2.06219,2.5
446,0,0,2,1.06667,5.045
446,0,0,3,1.2,3.11
446,0,0,4,1.11113,2.78046
447,0,0,1,1.32782,2.86172
447,0,0,2,1.60461,3.54847
447,0,0,3,2.27412,3.10664
447,0,0,4,1.12909,3.98654
448,0,1,1,1.51161,3.7697600000000002
448,0,1,2,1.56274,3.90126
448,0,1,3,2.57622,4.03324
448,0,1,4,2.01555,4.38639
449,0,0,1,2.44532,3.40383
449,0,0,2,2.69675,2.96167
449,0,0,3,2.13333,4.02667
449,0,0,4,1.18441,4.06719
450,0,0,1,1,4.55556
450,0,0,2,1.13333,4.46526
450,0,0,3,1.01733,3.86648
450,0,0,4,1,4.40984
451,1,0,1,1.68228,4.38677
451,1,0,2,2.35166,4.03313
451,1,0,3,1.94549,3.86533
451,1,0,4,1.34785,4.03638
452,1,1,1,3.27062,3
452,1,1,2,1.6,3.87517
452,1,1,3,2.55467,3.6705
452,1,1,4,1.00098,3.86715
453,1,0,1,3.33333,3.86111
453,1,0,2,2.16667,2.71167
453,1,0,3,1.73333,3.52667
453,1,0,4,2.34556,3.35967
454,1,0,1,1.6,3.16667
454,1,0,2,1.8,3.71167
454,1,0,3,2.9819,3.34554
454,1,0,4,1.59269,1.8521
455,0,0,1,1.62411,2.67996
455,0,0,2,2.13031,3.09505
455,0,0,3,1.42863,4.00233
455,0,0,4,1.84989,2.07653
456,0,0,1,1.8,3.16667
456,0,0,2,2.43333,2.96167
456,0,0,3,2.46667,3.11
456,0,0,4,1.249,3.53698
457,1,1,1,1.8448,5
457,1,1,2,1.06667,4.2846
457,1,1,3,2.09608,4.42031
457,1,1,4,1.07426,3.33829
458,0,0,1,1.6,4.25
458,0,0,2,1.46667,3.795
458,0,0,3,2.26667,3.19333
458,0,0,4,1.93057,4.15174
459,0,0,1,2.60589,3.07691
459,0,0,2,2.10446,3.37833
459,0,0,3,1.13333,2.02667
459,0,0,4,1.30971,2.9915
460,1,0,1,1.28273,3.74152
460,1,0,2,2.19757,3.76984
460,1,0,3,2.89535,3.86428
460,1,0,4,1.70043,3.78938
461,0,0,1,1.31667,4.08333
461,0,0,2,1.28333,4.82272
461,0,0,3,1.37817,4.39017
461,0,0,4,1.81017,4.13975
462,1,0,1,2.0225,3.40444
462,1,0,2,2.40581,3.36975
462,1,0,3,1.13785,3.93608
462,1,0,4,1.39456,3.5137
463,1,0,1,2.33331,4
463,1,0,2,1.73333,3.37833
463,1,0,3,1.66667,3.61
463,1,0,4,2.11783,3.45113
464,1,0,1,2.16667,2.72278
464,1,0,2,2.66546,4.20863
464,1,0,3,3,2.02667
464,1,0,4,2.36541,4.26311
465,1,1,1,2.42406,3.41001
465,1,1,2,2.89389,3.90136
465,1,1,3,2.70148,4.63474
465,1,1,4,2.03985,2.81666
466,1,0,1,1.58983,3.38183
466,1,0,2,3.78778,2.82283
466,1,0,3,3.20733,3.20953
466,1,0,4,2.94719,4.09519
467,0,1,1,2.66667,3.18959
467,0,1,2,1.19428,3.94579
467,0,1,3,1.42075,3.2374
467,0,1,4,1.35563,3.33953
468,0,1,1,1,3
468,0,1,2,1.26667,4.82628
468,0,1,3,2.17036,4.60511
468,0,1,4,1.23768,3.91692
469,0,0,1,3.27246,4.05469
469,0,0,2,2.27542,4.19393
469,0,0,3,2.04634,4.0342
469,0,0,4,1.3592,3.07663
470,1,1,1,4.26667,3.5
470,1,1,2,2.13333,4.71167
470,1,1,3,4.06667,1.11
470,1,1,4,3.00407,3.89304
471,1,0,1,1.2,4.66667
471,1,0,2,1.4,3.89157
471,1,0,3,2.00101,3.58499
471,1,0,4,1.08026,4.92166
472,0,0,1,1.60086,4.34107
472,0,0,2,2.87995,4.87833
472,0,0,3,2,3.19333
472,0,0,4,1.2,4.83333
473,1,0,1,2.35302,4.83144
473,1,0,2,3.26613,3.21167
473,1,0,3,2.2,3.69333
473,1,0,4,2.53333,3.33333
474,0,0,1,1.47491,2.75693
474,0,0,2,1.95482,3.55887
474,0,0,3,2.50411,3.21326
474,0,0,4,1.76824,3.76217
475,1,0,1,1.50726,3.92656
475,1,0,2,1.75456,4.37833
475,1,0,3,1.33333,4.36
475,1,0,4,1.4,4.16667
476,1,0,1,1,3.38582
476,1,0,2,1.91927,3.37833
476,1,0,3,3.06667,3.19333
476,1,0,4,1.82223,3
477,0,0,1,1.17231,4.69633
477,0,0,2,1.91587,4.71167
477,0,0,3,1.53333,2.11
477,0,0,4,1.13333,3
478,0,0,1,1.46559,2.72769
478,0,0,2,1.43938,4.71167
478,0,0,3,1.3477,4.19979
478,0,0,4,1.08606,4.91667
479,0,1,1,1.24022,4.50626
479,0,1,2,2.51726,4.46167
479,0,1,3,2.4,3.27667
479,0,1,4,1.86519,3.21632
480,0,0,1,1.22857,2.66939
480,0,0,2,2.77402,3.545
480,0,0,3,2.6,3.44333
480,0,0,4,1.93333,2.52778
481,1,1,1,1.98363,3.53444
481,1,1,2,2.27286,4.48821
481,1,1,3,1.87387,3.34369
481,1,1,4,1.83344,4.15841
482,1,1,1,1.16434,4.65374
482,1,1,2,2.57925,3.545
482,1,1,3,2.13333,4.77667
482,1,1,4,1.2,3.91667
483,0,1,1,2.03741,3.61645
483,0,1,2,1.43983,5.045
483,0,1,3,1.8,2.44333
483,0,1,4,2.37392,2.91485
484,1,0,1,1.00404,3.04645
484,1,0,2,2.86974,1.96167
484,1,0,3,3.2,2.36
484,1,0,4,2.4032,2.91667
485,1,1,1,1.34162,3.28966
485,1,1,2,2.39464,3.12833
485,1,1,3,1.2,3.44333
485,1,1,4,1.26667,3.41667
486,0,1,1,2.13385,4.13889
486,0,1,2,2.86667,3.88471
486,0,1,3,1.9877,3.29206
486,0,1,4,1.78569,3.1057
487,1,1,1,2.09933,4
487,1,1,2,3.06667,4.24769
487,1,1,3,3.60692,3.13142
487,1,1,4,1.26667,5
488,1,1,1,2.2524,4.5
488,1,1,2,3.73333,4.35334
488,1,1,3,3.22913,3.5138
488,1,1,4,1.66667,4
489,1,1,1,1.22987,4.34613
489,1,1,2,1.71435,4.39183
489,1,1,3,1.39975,4.69331
489,1,1,4,1.7149,4.44511
490,1,1,1,3.82721,4.91667
490,1,1,2,1.33333,4.045
490,1,1,3,1.71667,4.69333
490,1,1,4,1.53333,4.25
491,0,1,1,1.67295,2.75
491,0,1,2,1.33333,2.87833
491,0,1,3,1.2,3.11
491,0,1,4,1.26667,3.33333
492,1,1,1,3.25375,3.86111
492,1,1,2,1.53333,3.92228
492,1,1,3,1.51459,4.72657
492,1,1,4,1.94224,3.49093
493,0,0,1,1.85859,4.08333
493,0,0,2,1.4,3.85034
493,0,0,3,1.28525,3.37996
493,0,0,4,1.43255,4.81714
494,1,1,1,1,3.16667
494,1,1,2,1.53333,4.295
494,1,1,3,1,4.27667
494,1,1,4,1.33333,3.75
495,1,1,1,1.23459,3.80556
495,1,1,2,3.16667,2.795
495,1,1,3,2.85841,2.15217
495,1,1,4,2.93333,3.08333
496,1,1,1,2.12892,4.16667
496,1,1,2,2.13333,4.32386
496,1,1,3,2.23865,4.83385
496,1,1,4,1.96323,2.67355
497,1,0,1,2.53313,3.83333
497,1,0,2,2.2,3.91573
497,1,0,3,1.99198,4.14422
497,1,0,4,1.18764,3.7773
498,1,0,1,1.73532,4.25
498,1,0,2,3,3.49706
498,1,0,3,2.20376,3.52814
498,1,0,4,1.92401,4.56604
499,0,0,1,1.00001,4
499,0,0,2,1,2.12833
499,0,0,3,1.13333,3.61
499,0,0,4,1.13333,3.58333
500,1,1,1,2.34418,4.22222
500,1,1,2,3,3.82278
500,1,1,3,2.25106,4.74197
500,1,1,4,1.8,3.33333
501,0,0,1,2.68653,2.66667
501,0,0,2,2.33333,3.12833
501,0,0,3,1.7766,4.54323
501,0,0,4,2.04483,3.38297
502,1,0,1,2.341,2.5
502,1,0,2,2.26667,4.71167
502,1,0,3,2.29629,3.03685
502,1,0,4,1,4.33333
503,1,0,1,3.95049,1.51232
503,1,0,2,4.77958,2.54575
503,1,0,3,3.01667,1.19333
503,1,0,4,4.13333,2.5
504,0,0,1,1.75849,4.8562
504,0,0,2,1.47582,4.10002
504,0,0,3,1.2,4.86
504,0,0,4,1.84889,3.99588
505,0,0,1,1.8300399999999999,2.71759
505,0,0,2,2.05784,3.6741
505,0,0,3,1.93333,4.11
505,0,0,4,2.51631,4.09912
506,0,1,1,1.50643,4.30543
506,0,1,2,1.63467,3.78468
506,0,1,3,1.53333,4.44333
506,0,1,4,2.93333,3.66667
507,0,0,1,1.44327,4.99811
507,0,0,2,1.0001,4.07753
507,0,0,3,1,4.77667
507,0,0,4,1.06667,3.13434
508,0,0,1,2.48303,3.19801
508,0,0,2,2.15175,2.80374
508,0,0,3,2.46667,3.02667
508,0,0,4,1.6502,3.79648
509,0,0,1,2.02186,3.83866
509,0,0,2,1.4769,3.96527
509,0,0,3,1.34999,4.73776
509,0,0,4,1.98818,3.18638
510,1,0,1,3.86118,2.8292
510,1,0,2,3.28744,3.87012
510,1,0,3,3.2,3.11
510,1,0,4,2.33948,4.0759
511,1,1,1,1.67057,4.91363
511,1,1,2,1.10652,3.66427
511,1,1,3,1.13333,4.02667
511,1,1,4,1.2,3.33333
512,1,1,1,3.11692,1.74982
512,1,1,2,3.21396,1.83131
512,1,1,3,3.13333,3.11
512,1,1,4,1.3153,2.36654
513,0,0,1,1.70176,3.18519
513,0,0,2,2.86179,3.47438
513,0,0,3,1.84497,4.328
513,0,0,4,2.30778,2.62056
514,1,0,1,1.57931,1.40133
514,1,0,2,3.50523,3.07381
514,1,0,3,3.56667,3.44333
514,1,0,4,2.86667,4.16194
515,0,1,1,2.68405,2.9391
515,0,1,2,1,2.76862
515,0,1,3,1.2,2.69333
515,0,1,4,1,2.16667
516,1,1,1,1.19078,3.12305
516,1,1,2,1.32331,3.77752
516,1,1,3,1.26667,4.36
516,1,1,4,1.04206,3.13066
517,1,1,1,2.30906,2.2331
517,1,1,2,2.30297,4.94907
517,1,1,3,1.06667,4.02667
517,1,1,4,1.16093,3.1415
518,1,1,1,1.00016,2.90314
518,1,1,2,2.88219,2.72558
518,1,1,3,2.57019,2.22981
518,1,1,4,1.862,3.42163
519,1,0,1,2.71455,2.33361
519,1,0,2,2.6502,2.34289
519,1,0,3,2.86667,2.86
519,1,0,4,2.86667,2.25
520,1,0,1,1.16713,3.1392
520,1,0,2,1.10421,3.10216
520,1,0,3,1.53333,3.02667
520,1,0,4,2.4,3
521,1,1,1,3.15668,3.09272
521,1,1,2,2.71473,3.98759
521,1,1,3,3.46667,4.36
521,1,1,4,2.24641,4.53103
522,0,1,1,1.75848,2.19644
522,0,1,2,3.34126,3.36748
522,0,1,3,2.4,3.86
522,0,1,4,1.73333,3.5
523,0,0,1,3.84565,4.19932
523,0,0,2,3.48881,4.42704
523,0,0,3,1.29964,3.61576
523,0,0,4,2.00289,3.20167
524,0,1,1,1.79429,2.4802
524,0,1,2,1.62067,3.78902
524,0,1,3,2.53333,2.69333
524,0,1,4,2.09909,1.64484
525,1,0,1,1.56316,4.95481
525,1,0,2,1.00307,4.0537
525,1,0,3,1,4.86
525,1,0,4,1.84051,3.44585
526,1,0,1,1.83669,2.76134
526,1,0,2,2.40637,2.89871
526,1,0,3,2.13333,2.86
526,1,0,4,2.34574,2.86477
527,0,1,1,2.17091,2.40305
527,0,1,2,1.45247,1.6308
527,0,1,3,1.2,1.52667
527,0,1,4,1,1.75
528,0,1,1,1.89599,3.12695
528,0,1,2,4.02762,3.22249
528,0,1,3,1.46667,1.61
528,0,1,4,1.90721,3.57106
529,0,1,1,2.74739,3.20888
529,0,1,2,2.01201,2.98433
529,0,1,3,1.86667,4.11
529,0,1,4,1.8,3.83333
530,1,0,1,1.93007,2.11043
530,1,0,2,2.3552,3.69165
530,1,0,3,1.26667,4.19333
530,1,0,4,1,3.41667
531,1,0,1,1.5529,4.91247
531,1,0,2,1.1732,3.4629
531,1,0,3,1,5.11
531,1,0,4,1.4,5
532,1,1,1,3.77549,4.19054
532,1,1,2,2.10788,3.40106
532,1,1,3,1.53333,2.69333
532,1,1,4,1.9617,4.54165
533,1,0,1,1.84882,4.16171
533,1,0,2,2.3365,2.37771
533,1,0,3,2.05,3.61
533,1,0,4,1.86667,3.83333
534,0,0,1,1.24833,4.85645
534,0,0,2,1.17589,3.71775
534,0,0,3,2.66667,5.11
534,0,0,4,1.2,5
535,1,1,1,2.68583,3.43176
535,1,1,2,1.40818,3.43332
535,1,1,3,1.66667,4.44333
535,1,1,4,1.8,3.66667
536,1,1,1,1.81683,3.8664
536,1,1,2,1.6095,3.52675
536,1,1,3,1.33333,4.52667
536,1,1,4,1.6,4.16667
537,1,1,1,1.24271,3.58424
537,1,1,2,1.14384,3.39441
537,1,1,3,1.13333,4.77667
537,1,1,4,1.04102,4.91667
538,1,1,1,2.15608,1.9877
538,1,1,2,2.20571,4.70197
538,1,1,3,2.53333,4.69333
538,1,1,4,1.11922,3.97483
539,1,1,1,2.556,2.04426
539,1,1,2,1.96234,3.01706
539,1,1,3,1.46667,4.19333
539,1,1,4,1.8,2.33333
540,0,0,1,1.39405,4.76097
540,0,0,2,1.12274,4.13558
540,0,0,3,1.06667,4.19333
540,0,0,4,1,2.71918
541,0,1,1,2.00196,3.5281
541,0,1,2,1.00551,3.94646
541,0,1,3,1.86667,4.36
541,0,1,4,3.061,4.5488
542,0,1,1,3.00944,2.95432
542,0,1,2,2.08162,3.48039
542,0,1,3,2.53333,3.55444
542,0,1,4,1.45977,3.77195
543,0,0,1,2.98437,2.81599
543,0,0,2,2.94754,3.17803
543,0,0,3,1.99214,2.82332
543,0,0,4,2.33794,2.89472
544,1,0,1,2.23651,3.51071
544,1,0,2,2.1505,3.935
544,1,0,3,2.11254,3.392
544,1,0,4,2.13747,4.70087
545,0,1,1,1.83441,1.09112
545,0,1,2,1.35136,2.41229
545,0,1,3,1.73333,2.52667
545,0,1,4,2.53333,1.91667
546,0,1,1,1.4,4.83333
546,0,1,2,3.4,2.21167
546,0,1,3,1.53333,2.52667
546,0,1,4,2.08798,2.89896
547,0,0,1,1.76385,3.53604
547,0,0,2,1.86984,2.545
547,0,0,3,2.06667,4.69333
547,0,0,4,1.53333,3.58333
548,0,1,1,2.5791,4.71877
548,0,1,2,2.66361,3.48009
548,0,1,3,1.7529,2.69222
548,0,1,4,2.1716,3.93502
549,0,0,1,1.26667,4.5
549,0,0,2,1.13333,4.02789
549,0,0,3,1.42992,3.66485
549,0,0,4,1.00458,3.48896
550,1,0,1,3.26667,4.36111
550,1,0,2,1.26667,4.71167
550,1,0,3,1.2,4.77667
550,1,0,4,2.04889,3.04272
551,1,0,1,3.2,2.66667
551,1,0,2,2.33333,4.96167
551,1,0,3,2.66667,4.19333
551,1,0,4,2.16592,4.10853
552,1,0,1,1,3.41667
552,1,0,2,1.43333,4.71393
552,1,0,3,1.53151,4.80534
552,1,0,4,1.34528,4.29849
553,0,1,1,1.89027,4.48593
553,0,1,2,3.06011,4.37833
553,0,1,3,1.33333,3.27667
553,0,1,4,2.03105,3.47275
554,1,0,1,1.65436,4.38403
554,1,0,2,1.96219,4.22595
554,1,0,3,1.16213,3.33582
554,1,0,4,2.10644,3.76165
555,1,0,1,2.93333,4.31195
555,1,0,2,2.11483,4.14052
555,1,0,3,2.25348,2.51051
555,1,0,4,1.18341,3.76061
556,1,0,1,4.13333,3.08333
556,1,0,2,2.4,4.35056
556,1,0,3,3.6,3.77667
556,1,0,4,3.59007,3.68932
557,1,0,1,3.13333,3.91667
557,1,0,2,2.2,4.045
557,1,0,3,1.26667,4.44333
557,1,0,4,1.04946,3.91676
558,0,0,1,2.09944,3.43881
558,0,0,2,1.59563,2.0916
558,0,0,3,1.98363,3.12036
558,0,0,4,1.40269,3.22767
559,0,0,1,1.33333,3.75
559,0,0,2,1.93333,3.21167
559,0,0,3,1.86667,3.86
559,0,0,4,2.01065,4.32507
560,1,0,1,1.13333,3.05556
560,1,0,2,1.8,3.96109
560,1,0,3,2.32909,2.84343
560,1,0,4,1.50286,3.46141
561,0,0,1,1.20463,3.73626
561,0,0,2,2.71429,3.85438
561,0,0,3,1.77285,3.39774
561,0,0,4,1.00121,3.56508
562,1,0,1,2.13333,4.66667
562,1,0,2,1.26667,4.045
562,1,0,3,1.53333,3.11
562,1,0,4,1.34086,3.67333
563,1,1,1,1.63205,4.17788
563,1,1,2,1.19001,3.7003
563,1,1,3,2.25335,3.24784
563,1,1,4,1.62145,3.09586
564,1,1,1,1.73333,4.83333
564,1,1,2,2.2,3.87833
564,1,1,3,2.93333,2.61
564,1,1,4,3.24015,2.38962
565,1,0,1,2,3
565,1,0,2,1.33333,4.87833
565,1,0,3,1.2,4.61
565,1,0,4,2.04743,4.61264
566,1,0,1,2.46667,3.16667
566,1,0,2,2.4,3.82278
566,1,0,3,3.06667,4.19333
566,1,0,4,2.44842,4.62299
567,1,1,1,1.4963,3.5
567,1,1,2,1.46667,3.045
567,1,1,3,1.06667,3.19333
567,1,1,4,1.002,4.41814
568,0,0,1,1,4.08333
568,0,0,2,1.2,4.13583
568,0,0,3,1.77044,4.11404
568,0,0,4,1.34381,3.98005
569,1,0,1,3.66667,3.75
569,1,0,2,3.71667,4.17507
569,1,0,3,2.09634,3.82628
569,1,0,4,1.74296,3.99669
570,0,0,1,1.26667,3.5
570,0,0,2,2.2,3.71167
570,0,0,3,2,3.86
570,0,0,4,2.93605,3.49563
571,1,0,1,2.06667,4.41667
571,1,0,2,2.8,4.12833
571,1,0,3,1.46667,4.77667
571,1,0,4,1.8810500000000001,4.90803
572,0,0,1,2.65354,4.89613
572,0,0,2,1.50166,3.66142
572,0,0,3,1.95894,4.70383
572,0,0,4,1.56161,3.84397
573,0,0,1,1.72337,2.24391
573,0,0,2,2.2186,3.87689
573,0,0,3,2.18089,2.84524
573,0,0,4,1.13781,3.52349
574,1,0,1,2.04422,4.2764
574,1,0,2,1.35394,4.21167
574,1,0,3,1.73333,4.11
574,1,0,4,1.74686,4.49379
575,1,0,1,2.33333,4.83333
575,1,0,2,1.06667,4.87833
575,1,0,3,2,5.02667
575,1,0,4,1.07296,4.83995
576,0,0,1,1.4,4.83333
576,0,0,2,1.93333,4.295
576,0,0,3,1.66667,3.61
576,0,0,4,1.09452,4.71282
577,0,1,1,1.6,5
577,0,1,2,2.86667,4.12833
577,0,1,3,1.2,3.69333
577,0,1,4,1.57312,4.88017
578,1,0,1,1.2,4.25
578,1,0,2,2.66667,3.21167
578,1,0,3,1.66667,3.86
578,1,0,4,1.91812,4.68864
579,1,0,1,1,4.75
579,1,0,2,1.06667,4.94339
579,1,0,3,1.03748,2.30063
579,1,0,4,2.62326,3.29351
580,1,1,1,1.46558,3.50852
580,1,1,2,2.04897,4.545
580,1,1,3,2.00719,3.7669
580,1,1,4,1.12884,3.24691
581,1,0,1,1.62806,5
581,1,0,2,1,3.94618
581,1,0,3,1.99091,4.90292
581,1,0,4,2.26986,4.28652
582,1,1,1,2.59833,2.83333
582,1,1,2,1.86667,2.83785
582,1,1,3,1.53018,4.72781
582,1,1,4,2.22358,3.659
583,1,0,1,1.52309,2.16667
583,1,0,2,1.2,2.62833
583,1,0,3,1.13333,2.61
583,1,0,4,1.06667,3.08333
584,1,0,1,1.28339,4
584,1,0,2,1.2,4.71167
584,1,0,3,1.66667,4.61
584,1,0,4,1.06667,4.66667
585,1,0,1,2.29638,2.91667
585,1,0,2,1.53333,2.71167
585,1,0,3,1.26667,2.36
585,1,0,4,1.26667,2.33333
586,0,0,1,1.57374,4.08333
586,0,0,2,1.66667,3.48315
586,0,0,3,1.77102,3.56575
586,0,0,4,1.06667,4.08333
587,1,0,1,2.11336,3.52865
587,1,0,2,1.12598,2.87391
587,1,0,3,2.74761,4.46349
587,1,0,4,2.34865,3.74056
588,0,0,1,1.55049,4.75
588,0,0,2,1.6,4.97921
588,0,0,3,1.6608,4.83972
588,0,0,4,1.51958,4.5
589,0,0,1,2.28335,4.08333
589,0,0,2,1.26667,3.96167
589,0,0,3,1.73333,4.19333
589,0,0,4,1.93333,4.25
590,1,0,1,1.47512,3.83333
590,1,0,2,1.33333,4.295
590,1,0,3,1.33333,4.52667
590,1,0,4,1.78322,3.65027
591,1,0,1,1.66742,4.08333
591,1,0,2,1.53333,4.045
591,1,0,3,1.6,4.02667
591,1,0,4,1.4,3.83333
592,0,0,1,1.02361,3.58333
592,0,0,2,1.7,3.3004
592,0,0,3,1.74016,3.87542
592,0,0,4,3.45962,4.40997
593,1,0,1,1.58671,4.25
593,1,0,2,2,4.37833
593,1,0,3,1,3.94333
593,1,0,4,1.30557,4.07399
594,1,0,1,1.97321,4.66667
594,1,0,2,2.13333,3.46167
594,1,0,3,1.26667,3.77667
594,1,0,4,2.16609,4.72202
595,1,0,1,1.57259,4.41667
595,1,0,2,1.26667,4.87833
595,1,0,3,1.2,4.77667
595,1,0,4,1.06667,3.5
596,0,0,1,1.49618,3.33333
596,0,0,2,1.53333,2.71167
596,0,0,3,1.53333,2.86
